Gene_id	median_trna_lenght
ENSG00000163041	1194.5
ENSG00000225518	505.5
ENSG00000270598	168.0
ENSG00000182827	1928.5
ENSG00000234478	533.0
ENSG00000223570	351.0
ENSG00000185155	837.0
ENSG00000183814	2895.0
ENSG00000236994	678.0
ENSG00000275406	537.0
ENSG00000143799	558.5
ENSG00000270287	520.0
ENSG00000229965	780.0
ENSG00000223282	355.0
ENSG00000177770	301.0
ENSG00000203685	4089.0
ENSG00000143772	5815.0
ENSG00000228382	730.5
ENSG00000228548	536.0
ENSG00000238183	243.0
ENSG00000143801	776.0
ENSG00000163050	2130.0
ENSG00000228525	198.0
ENSG00000143776	3763.0
ENSG00000233706	437.0
ENSG00000228625	811.0
ENSG00000228729	819.0
ENSG00000236636	431.0
ENSG00000234277	1193.5
ENSG00000232864	702.0
ENSG00000242757	450.0
ENSG00000224834	282.0
ENSG00000237193	201.0
ENSG00000278180	771.0
ENSG00000237469	1275.0
ENSG00000235827	1272.0
ENSG00000227711	767.0
ENSG00000202264	119.0
ENSG00000181450	923.0
ENSG00000225934	670.0
ENSG00000215812	1072.0
ENSG00000143740	1863.0
ENSG00000081692	2496.0
ENSG00000230005	1706.0
ENSG00000185888	1262.0
ENSG00000143816	3967.0
ENSG00000264483	93.0
ENSG00000233003	2445.0
ENSG00000274886	176.0
ENSG00000154342	2928.0
ENSG00000276255	2639.0
ENSG00000143761	800.0
ENSG00000284163	78.0
ENSG00000143793	1419.0
ENSG00000162910	695.0
ENSG00000224566	476.0
ENSG00000280157	2248.0
ENSG00000227625	207.0
ENSG00000143774	767.0
ENSG00000198835	2241.0
ENSG00000203684	518.0
ENSG00000181873	7814.0
ENSG00000162913	887.0
ENSG00000154358	3865.5
ENSG00000269890	3954.0
ENSG00000269934	1015.0
ENSG00000270110	762.0
ENSG00000270104	572.0
ENSG00000154370	1598.0
ENSG00000270094	477.0
ENSG00000284311	61.0
ENSG00000231563	280.0
ENSG00000162931	1321.0
ENSG00000168148	480.0
ENSG00000230841	458.0
ENSG00000181218	894.0
ENSG00000196890	2363.0
ENSG00000266174	78.0
ENSG00000181201	523.0
ENSG00000279306	932.0
ENSG00000168159	2463.0
ENSG00000215811	627.0
ENSG00000202056	108.0
ENSG00000251823	43.0
ENSG00000199352	118.0
ENSG00000201588	118.0
ENSG00000199337	118.0
ENSG00000200381	118.0
ENSG00000199396	118.0
ENSG00000200624	118.0
ENSG00000202521	118.0
ENSG00000200343	118.0
ENSG00000201321	118.0
ENSG00000199910	118.0
ENSG00000199334	118.0
ENSG00000199270	118.0
ENSG00000202526	118.0
ENSG00000201355	118.0
ENSG00000201925	118.0
ENSG00000202257	118.0
ENSG00000200370	118.0
ENSG00000212237	120.0
ENSG00000183929	1138.0
ENSG00000206878	124.0
ENSG00000234975	411.0
ENSG00000116574	4369.0
ENSG00000271475	553.0
ENSG00000271399	546.0
ENSG00000282111	655.0
ENSG00000229840	420.0
ENSG00000236975	597.0
ENSG00000233920	790.0
ENSG00000177800	2174.0
ENSG00000177788	589.5
ENSG00000240524	672.0
ENSG00000168118	702.0
ENSG00000213029	647.0
ENSG00000237481	638.0
ENSG00000154429	4741.0
ENSG00000252506	60.0
ENSG00000252051	267.0
ENSG00000230331	348.0
ENSG00000143632	1300.0
ENSG00000069248	868.0
ENSG00000226920	476.0
ENSG00000223635	588.0
ENSG00000135776	875.0
ENSG00000199672	125.0
ENSG00000201492	117.0
ENSG00000229367	264.0
ENSG00000135801	2952.0
ENSG00000135763	3121.5
ENSG00000213028	905.0
ENSG00000225984	627.0
ENSG00000227043	383.0
ENSG00000228058	652.0
ENSG00000143641	2764.0
ENSG00000227006	858.0
ENSG00000224407	1027.0
ENSG00000177614	1562.0
ENSG00000282564	538.0
ENSG00000232964	401.0
ENSG00000235817	403.0
ENSG00000135775	2765.0
ENSG00000135744	2286.0
ENSG00000244137	671.0
ENSG00000135773	2248.5
ENSG00000202063	108.0
ENSG00000225656	309.0
ENSG00000119280	1037.0
ENSG00000223393	791.0
ENSG00000240502	286.0
ENSG00000143643	582.0
ENSG00000173409	1031.0
ENSG00000182118	1493.0
ENSG00000283799	96.0
ENSG00000227934	572.0
ENSG00000229595	494.0
ENSG00000119283	3926.0
ENSG00000235710	1345.0
ENSG00000143633	1103.0
ENSG00000116906	833.0
ENSG00000222407	110.0
ENSG00000116903	5099.0
ENSG00000010072	1226.5
ENSG00000135766	3958.0
ENSG00000223982	332.0
ENSG00000233461	427.0
ENSG00000270106	3416.0
ENSG00000116918	641.0
ENSG00000229228	595.0
ENSG00000162946	2615.0
ENSG00000222986	115.0
ENSG00000274121	204.0
ENSG00000226758	758.0
ENSG00000235152	815.0
ENSG00000236372	2239.0
ENSG00000224436	236.0
ENSG00000242794	279.0
ENSG00000116991	1716.0
ENSG00000238382	104.0
ENSG00000225919	369.0
ENSG00000236497	2038.0
ENSG00000212916	3515.0
ENSG00000206835	170.0
ENSG00000232175	783.0
ENSG00000135778	927.5
ENSG00000135749	637.0
ENSG00000231940	579.0
ENSG00000251508	322.0
ENSG00000143674	4001.0
ENSG00000252501	155.0
ENSG00000135750	951.0
ENSG00000265744	67.0
ENSG00000225486	352.0
ENSG00000183780	2819.0
ENSG00000236101	376.0
ENSG00000233332	1721.0
ENSG00000231272	450.0
ENSG00000236244	386.0
ENSG00000232166	569.0
ENSG00000264377	72.0
ENSG00000235605	437.0
ENSG00000236358	408.0
ENSG00000273367	625.0
ENSG00000231663	573.0
ENSG00000168275	700.5
ENSG00000059588	530.0
ENSG00000231768	1829.5
ENSG00000230404	388.0
ENSG00000212144	127.0
ENSG00000168264	4613.0
ENSG00000228830	691.0
ENSG00000224939	2268.0
ENSG00000272362	524.0
ENSG00000228044	628.0
ENSG00000241475	930.0
ENSG00000230628	3562.0
ENSG00000282097	1253.0
ENSG00000227630	3790.0
ENSG00000279261	2436.0
ENSG00000201638	93.0
ENSG00000239690	302.0
ENSG00000237520	421.0
ENSG00000238005	424.0
ENSG00000258082	844.0
ENSG00000280587	3259.0
ENSG00000233018	225.0
ENSG00000273416	429.0
ENSG00000173726	373.0
ENSG00000207181	134.0
ENSG00000188739	721.0
ENSG00000054267	3446.0
ENSG00000263439	82.0
ENSG00000236863	470.0
ENSG00000152904	1128.0
ENSG00000227962	281.0
ENSG00000230026	1387.0
ENSG00000116957	1824.0
ENSG00000229795	246.0
ENSG00000162885	1865.0
ENSG00000238236	714.0
ENSG00000235638	521.0
ENSG00000231199	1793.0
ENSG00000226663	1362.0
ENSG00000231582	294.0
ENSG00000232714	338.0
ENSG00000235761	231.0
ENSG00000168243	1718.0
ENSG00000270710	706.0
ENSG00000227236	1723.0
ENSG00000143669	1042.0
ENSG00000235674	984.0
ENSG00000229463	519.0
ENSG00000222831	60.0
ENSG00000206803	106.0
ENSG00000237845	738.0
ENSG00000229291	188.0
ENSG00000116962	5619.5
ENSG00000252822	95.0
ENSG00000235371	2309.0
ENSG00000077585	1098.0
ENSG00000086619	1173.0
ENSG00000222650	178.0
ENSG00000237922	654.0
ENSG00000186197	1824.5
ENSG00000244457	1303.0
ENSG00000116977	866.5
ENSG00000223776	1442.5
ENSG00000273058	542.0
ENSG00000230325	492.0
ENSG00000119285	790.0
ENSG00000077522	1619.0
ENSG00000116984	5214.0
ENSG00000226498	884.0
ENSG00000237991	369.0
ENSG00000244020	315.0
ENSG00000198626	1413.0
ENSG00000252396	302.0
ENSG00000266262	72.0
ENSG00000252290	131.0
ENSG00000237250	3115.0
ENSG00000116996	2124.0
ENSG00000243781	774.0
ENSG00000283174	299.0
ENSG00000283166	1040.0
ENSG00000283377	955.0
ENSG00000270188	1551.0
ENSG00000232154	1126.0
ENSG00000225723	520.0
ENSG00000227860	1800.0
ENSG00000230019	510.0
ENSG00000232989	101.0
ENSG00000234464	195.0
ENSG00000252371	101.0
ENSG00000215808	1535.0
ENSG00000231877	2896.0
ENSG00000215149	1286.0
ENSG00000224783	1817.0
ENSG00000227854	155.0
ENSG00000259776	3010.0
ENSG00000133019	1098.0
ENSG00000233355	761.0
ENSG00000234601	484.0
ENSG00000231979	441.0
ENSG00000215805	1458.0
ENSG00000217327	580.0
ENSG00000155816	899.0
ENSG00000228818	2719.0
ENSG00000202041	121.0
ENSG00000223694	1136.0
ENSG00000233735	415.0
ENSG00000252317	92.0
ENSG00000233519	314.0
ENSG00000180875	4168.0
ENSG00000224359	355.0
ENSG00000226014	202.0
ENSG00000231440	673.0
ENSG00000228844	453.0
ENSG00000251750	110.0
ENSG00000234872	384.0
ENSG00000199241	109.0
ENSG00000230015	434.0
ENSG00000226919	570.0
ENSG00000223963	2114.0
ENSG00000182901	2188.0
ENSG00000215802	427.0
ENSG00000233615	956.0
ENSG00000238085	343.0
ENSG00000265831	74.0
ENSG00000224348	302.0
ENSG00000225554	486.0
ENSG00000091483	411.0
ENSG00000117009	684.0
ENSG00000054277	875.0
ENSG00000203668	703.0
ENSG00000162843	1876.5
ENSG00000229022	852.0
ENSG00000174371	687.0
ENSG00000235990	420.0
ENSG00000196289	1295.0
ENSG00000213026	497.0
ENSG00000197769	1178.0
ENSG00000224625	1284.0
ENSG00000277099	816.0
ENSG00000180287	2769.5
ENSG00000272865	470.0
ENSG00000252084	142.0
ENSG00000224525	763.0
ENSG00000226750	160.0
ENSG00000235467	633.0
ENSG00000213690	509.0
ENSG00000270859	436.0
ENSG00000215800	483.0
ENSG00000270818	1409.0
ENSG00000277704	556.0
ENSG00000230199	79.0
ENSG00000234116	789.0
ENSG00000231512	546.5
ENSG00000282831	177.0
ENSG00000278455	1837.0
ENSG00000253326	1241.0
ENSG00000214837	2087.0
ENSG00000212230	103.0
ENSG00000143702	637.0
ENSG00000227230	692.0
ENSG00000232085	322.5
ENSG00000054282	694.0
ENSG00000224727	556.0
ENSG00000265201	79.0
ENSG00000117020	664.0
ENSG00000236031	748.0
ENSG00000226766	390.0
ENSG00000232184	386.0
ENSG00000228939	515.0
ENSG00000226828	1787.0
ENSG00000179456	3793.5
ENSG00000279774	3579.0
ENSG00000229960	463.0
ENSG00000244066	278.0
ENSG00000237759	565.0
ENSG00000173728	526.0
ENSG00000240963	638.0
ENSG00000225401	684.0
ENSG00000035687	927.0
ENSG00000179397	1517.0
ENSG00000227735	296.0
ENSG00000121644	989.5
ENSG00000232059	288.0
ENSG00000284188	587.0
ENSG00000282317	562.0
ENSG00000203667	2286.0
ENSG00000153187	3004.0
ENSG00000273175	534.0
ENSG00000201758	306.0
ENSG00000252073	105.0
ENSG00000272195	1738.0
ENSG00000203666	725.0
ENSG00000252282	103.0
ENSG00000251754	104.0
ENSG00000223353	789.0
ENSG00000201170	163.0
ENSG00000162849	4765.5
ENSG00000232192	805.0
ENSG00000232793	258.0
ENSG00000238224	269.0
ENSG00000231612	445.0
ENSG00000185420	770.5
ENSG00000235096	693.0
ENSG00000226876	577.0
ENSG00000225222	426.0
ENSG00000202184	104.0
ENSG00000230184	359.0
ENSG00000207326	113.0
ENSG00000227728	1357.0
ENSG00000242042	961.0
ENSG00000230813	415.0
ENSG00000229112	279.0
ENSG00000162851	1840.0
ENSG00000162852	2586.0
ENSG00000225300	1958.0
ENSG00000228955	220.0
ENSG00000260698	2967.0
ENSG00000235021	520.0
ENSG00000143653	2491.0
ENSG00000228879	321.0
ENSG00000223519	1254.0
ENSG00000260855	3471.0
ENSG00000227953	591.0
ENSG00000235386	104.0
ENSG00000252011	81.0
ENSG00000153207	3439.0
ENSG00000197472	838.0
ENSG00000135747	1890.0
ENSG00000236775	1254.0
ENSG00000277462	1990.0
ENSG00000215796	1230.0
ENSG00000228982	319.0
ENSG00000188295	726.0
ENSG00000221953	2257.0
ENSG00000226164	609.0
ENSG00000196418	1120.0
ENSG00000224014	269.0
ENSG00000215795	1669.0
ENSG00000259865	1245.0
ENSG00000227671	646.5
ENSG00000283881	93.0
ENSG00000252516	91.0
ENSG00000232347	702.0
ENSG00000214144	1940.0
ENSG00000235818	1089.0
ENSG00000197617	1238.0
ENSG00000202079	106.0
ENSG00000162714	3849.0
ENSG00000162711	3831.5
ENSG00000177535	953.0
ENSG00000203664	1020.5
ENSG00000169224	1817.0
ENSG00000227135	1636.0
ENSG00000196242	2610.0
ENSG00000236817	506.5
ENSG00000177489	953.0
ENSG00000177476	929.0
ENSG00000283369	75.0
ENSG00000198452	927.0
ENSG00000235749	1129.5
ENSG00000230411	954.0
ENSG00000197437	923.0
ENSG00000239395	469.0
ENSG00000169214	926.0
ENSG00000241128	944.0
ENSG00000153230	944.0
ENSG00000221888	944.0
ENSG00000228336	926.0
ENSG00000196772	929.0
ENSG00000232908	1016.0
ENSG00000230576	939.0
ENSG00000197591	968.0
ENSG00000162722	3219.0
ENSG00000238243	944.0
ENSG00000177462	938.0
ENSG00000177275	986.0
ENSG00000226191	1452.0
ENSG00000224830	686.0
ENSG00000279263	938.0
ENSG00000187080	1153.0
ENSG00000237492	912.0
ENSG00000224227	937.0
ENSG00000199442	96.0
ENSG00000232215	939.0
ENSG00000197454	938.0
ENSG00000200085	101.0
ENSG00000203663	938.0
ENSG00000200982	101.0
ENSG00000198128	938.0
ENSG00000197067	962.0
ENSG00000196071	1690.0
ENSG00000177233	950.0
ENSG00000162727	938.0
ENSG00000198601	1043.0
ENSG00000228198	938.0
ENSG00000171180	935.0
ENSG00000177212	962.0
ENSG00000177201	962.0
ENSG00000177186	938.0
ENSG00000177174	938.0
ENSG00000196944	1046.0
ENSG00000198104	926.0
ENSG00000175143	1109.0
ENSG00000227152	926.0
ENSG00000196240	974.0
ENSG00000196539	956.0
ENSG00000229255	965.0
ENSG00000203661	947.0
ENSG00000271934	320.0
ENSG00000188558	950.0
ENSG00000224521	959.0
ENSG00000227102	318.0
ENSG00000182783	947.0
ENSG00000183310	956.0
ENSG00000184022	938.0
ENSG00000201602	108.0
ENSG00000271701	453.0
ENSG00000279301	1071.0
ENSG00000177151	971.0
ENSG00000187701	953.0
ENSG00000189181	935.0
ENSG00000229703	655.0
ENSG00000276520	439.0
ENSG00000259823	1182.5
ENSG00000242529	208.0
ENSG00000229663	2157.0
ENSG00000175137	3481.0
ENSG00000264500	66.0
ENSG00000171161	579.0
ENSG00000171163	853.5
ENSG00000227237	459.0
ENSG00000185220	2133.0
ENSG00000200495	105.0
ENSG00000233084	462.0
ENSG00000184731	550.0
ENSG00000227061	4773.0
ENSG00000035115	859.0
ENSG00000143727	684.0
ENSG00000189292	569.5
ENSG00000228643	540.0
ENSG00000235779	807.5
ENSG00000277997	546.0
ENSG00000233684	846.0
ENSG00000236856	547.0
ENSG00000226277	509.0
ENSG00000223985	508.0
ENSG00000284452	727.0
ENSG00000225942	658.0
ENSG00000233633	757.0
ENSG00000151353	1733.5
ENSG00000233296	1181.5
ENSG00000280360	549.0
ENSG00000233970	569.0
ENSG00000227713	439.0
ENSG00000272342	576.0
ENSG00000231173	254.0
ENSG00000223751	533.0
ENSG00000237667	1024.0
ENSG00000228799	527.5
ENSG00000234796	587.0
ENSG00000235688	537.0
ENSG00000172554	604.0
ENSG00000235403	430.0
ENSG00000236665	533.0
ENSG00000233553	848.0
ENSG00000115705	1275.0
ENSG00000228613	783.0
ENSG00000283766	759.0
ENSG00000231482	553.0
ENSG00000203635	1639.0
ENSG00000130508	651.5
ENSG00000186487	1042.0
ENSG00000284600	987.5
ENSG00000232057	3401.0
ENSG00000225619	3196.0
ENSG00000234929	545.0
ENSG00000227364	366.0
ENSG00000237720	571.0
ENSG00000228391	576.0
ENSG00000234423	2337.0
ENSG00000236760	565.0
ENSG00000226649	432.0
ENSG00000032389	737.0
ENSG00000224885	716.0
ENSG00000171853	673.0
ENSG00000225234	906.0
ENSG00000271868	472.0
ENSG00000182551	2387.0
ENSG00000235078	972.0
ENSG00000242282	582.0
ENSG00000255767	418.0
ENSG00000171865	1311.5
ENSG00000234171	1024.5
ENSG00000171863	779.0
ENSG00000118004	1252.0
ENSG00000237370	691.0
ENSG00000188765	209.0
ENSG00000151360	1434.0
ENSG00000232718	960.0
ENSG00000224661	805.0
ENSG00000214866	715.0
ENSG00000237401	968.0
ENSG00000229550	604.0
ENSG00000231821	852.0
ENSG00000231532	625.0
ENSG00000252238	83.0
ENSG00000207192	106.0
ENSG00000228585	394.0
ENSG00000232835	317.0
ENSG00000224128	466.0
ENSG00000230090	645.5
ENSG00000176887	8718.0
ENSG00000242540	1195.0
ENSG00000236106	1744.0
ENSG00000237266	407.0
ENSG00000232044	2693.0
ENSG00000276733	70.0
ENSG00000234275	576.0
ENSG00000227007	4206.0
ENSG00000231610	921.0
ENSG00000226488	525.0
ENSG00000236172	768.0
ENSG00000283394	66.0
ENSG00000205837	599.0
ENSG00000225964	649.0
ENSG00000134326	1220.0
ENSG00000134321	582.0
ENSG00000271947	577.0
ENSG00000228203	755.0
ENSG00000151692	580.0
ENSG00000223884	539.5
ENSG00000223145	317.0
ENSG00000272002	633.0
ENSG00000213774	314.0
ENSG00000229727	544.0
ENSG00000221255	130.0
ENSG00000230515	467.0
ENSG00000235576	241.0
ENSG00000232979	138.0
ENSG00000229405	657.0
ENSG00000226506	555.5
ENSG00000235665	1487.0
ENSG00000236790	1170.0
ENSG00000229740	445.0
ENSG00000231435	1033.0
ENSG00000236008	4563.5
ENSG00000231083	562.0
ENSG00000225642	277.0
ENSG00000235092	529.0
ENSG00000115738	990.0
ENSG00000134313	3198.0
ENSG00000143797	640.0
ENSG00000230886	606.0
ENSG00000223640	332.0
ENSG00000242136	480.0
ENSG00000261104	3272.0
ENSG00000244310	366.0
ENSG00000240980	452.0
ENSG00000151693	3865.0
ENSG00000213772	336.0
ENSG00000119185	742.0
ENSG00000119203	866.0
ENSG00000134330	813.0
ENSG00000151694	1869.0
ENSG00000239300	374.0
ENSG00000271855	876.0
ENSG00000134308	704.0
ENSG00000207086	106.0
ENSG00000240687	829.0
ENSG00000244260	1847.0
ENSG00000200034	140.0
ENSG00000240960	165.0
ENSG00000243491	1945.0
ENSG00000115750	640.0
ENSG00000269973	3230.0
ENSG00000134317	1956.5
ENSG00000188525	2410.0
ENSG00000260476	1247.0
ENSG00000260077	1571.0
ENSG00000172059	2265.5
ENSG00000271787	445.0
ENSG00000205795	1619.5
ENSG00000233502	309.0
ENSG00000212558	114.0
ENSG00000272524	331.0
ENSG00000171848	639.0
ENSG00000163009	1185.0
ENSG00000206647	134.0
ENSG00000265418	57.0
ENSG00000264030	263.0
ENSG00000206898	133.0
ENSG00000115756	1644.0
ENSG00000115758	1295.5
ENSG00000206633	135.0
ENSG00000257135	1231.0
ENSG00000217258	490.0
ENSG00000115761	2568.0
ENSG00000234818	561.0
ENSG00000243819	1755.0
ENSG00000277446	293.0
ENSG00000236162	563.0
ENSG00000143882	1557.5
ENSG00000239053	63.0
ENSG00000272275	390.0
ENSG00000143870	2327.5
ENSG00000238962	61.0
ENSG00000232056	386.0
ENSG00000270488	276.0
ENSG00000271952	459.0
ENSG00000162975	2288.0
ENSG00000226080	855.0
ENSG00000145063	1134.0
ENSG00000150873	1828.5
ENSG00000162976	624.5
ENSG00000134318	892.0
ENSG00000207267	106.0
ENSG00000230154	916.0
ENSG00000226961	491.0
ENSG00000230952	1059.0
ENSG00000231403	623.0
ENSG00000224177	441.5
ENSG00000169016	2675.0
ENSG00000196208	2189.5
ENSG00000201610	106.0
ENSG00000264010	72.0
ENSG00000251718	112.0
ENSG00000202248	118.0
ENSG00000239899	274.0
ENSG00000169006	1565.0
ENSG00000230044	600.0
ENSG00000276411	594.0
ENSG00000134324	624.0
ENSG00000228496	1112.5
ENSG00000203643	1603.0
ENSG00000230790	558.0
ENSG00000265056	81.0
ENSG00000265172	53.0
ENSG00000224184	556.0
ENSG00000238503	69.0
ENSG00000264089	71.0
ENSG00000207183	103.0
ENSG00000223360	395.0
ENSG00000261117	812.0
ENSG00000071575	1801.0
ENSG00000264370	77.0
ENSG00000225649	714.0
ENSG00000229370	453.0
ENSG00000230448	2045.0
ENSG00000227718	829.0
ENSG00000251859	103.0
ENSG00000237261	282.0
ENSG00000228505	302.5
ENSG00000162981	2906.5
ENSG00000235127	464.0
ENSG00000151779	837.0
ENSG00000229087	347.0
ENSG00000234022	405.0
ENSG00000079785	1398.5
ENSG00000224194	565.0
ENSG00000231031	468.0
ENSG00000237326	485.0
ENSG00000202160	116.0
ENSG00000214657	304.0
ENSG00000238371	103.0
ENSG00000223850	1036.0
ENSG00000233718	767.0
ENSG00000134323	2145.0
ENSG00000243541	292.0
ENSG00000226764	513.0
ENSG00000236289	780.5
ENSG00000236989	744.0
ENSG00000271315	143.0
ENSG00000251704	92.0
ENSG00000226041	634.0
ENSG00000228876	836.0
ENSG00000231266	413.0
ENSG00000232444	738.0
ENSG00000224400	371.0
ENSG00000237633	493.0
ENSG00000279663	4002.5
ENSG00000197872	573.0
ENSG00000223536	577.5
ENSG00000224604	948.0
ENSG00000237670	198.0
ENSG00000222842	299.0
ENSG00000214843	603.0
ENSG00000236348	1326.0
ENSG00000214842	3721.0
ENSG00000163032	780.5
ENSG00000163029	2115.5
ENSG00000178295	725.5
ENSG00000151379	605.0
ENSG00000170745	580.0
ENSG00000212455	127.0
ENSG00000260331	818.0
ENSG00000240857	1160.0
ENSG00000250741	1908.5
ENSG00000185013	1765.0
ENSG00000207170	101.0
ENSG00000224626	366.0
ENSG00000236204	593.5
ENSG00000266738	76.0
ENSG00000143867	1933.0
ENSG00000234597	1707.0
ENSG00000237992	751.0
ENSG00000235911	441.0
ENSG00000213403	326.0
ENSG00000228784	2350.0
ENSG00000183891	755.0
ENSG00000271991	544.0
ENSG00000118965	3112.5
ENSG00000227210	538.0
ENSG00000132031	1436.0
ENSG00000068697	1121.0
ENSG00000223734	571.0
ENSG00000234378	744.0
ENSG00000213729	439.0
ENSG00000266059	293.0
ENSG00000200763	104.0
ENSG00000115884	1081.0
ENSG00000235411	1154.0
ENSG00000238735	61.0
ENSG00000055917	948.0
ENSG00000232800	1357.0
ENSG00000212171	97.0
ENSG00000143878	2371.0
ENSG00000228950	306.0
ENSG00000200829	111.0
ENSG00000227047	684.0
ENSG00000279307	509.0
ENSG00000118960	1103.5
ENSG00000269976	438.0
ENSG00000231948	598.0
ENSG00000233416	374.0
ENSG00000143869	9747.0
ENSG00000270100	678.0
ENSG00000118961	2036.0
ENSG00000236436	1496.0
ENSG00000261012	1604.0
ENSG00000084674	8601.5
ENSG00000280390	674.0
ENSG00000218819	5967.5
ENSG00000271629	378.0
ENSG00000233005	492.0
ENSG00000231204	489.0
ENSG00000270654	361.0
ENSG00000235537	536.0
ENSG00000228538	458.0
ENSG00000229621	2095.0
ENSG00000264192	295.0
ENSG00000231200	631.0
ENSG00000228999	3095.0
ENSG00000223691	1977.0
ENSG00000234189	191.0
ENSG00000206882	117.0
ENSG00000234207	565.0
ENSG00000233587	437.0
ENSG00000222616	332.0
ENSG00000232451	530.0
ENSG00000223530	521.0
ENSG00000233714	890.0
ENSG00000223634	531.0
ENSG00000235497	551.5
ENSG00000119771	4154.5
ENSG00000224361	582.0
ENSG00000279526	1488.0
ENSG00000283031	2699.0
ENSG00000119778	862.0
ENSG00000224464	746.0
ENSG00000238111	456.0
ENSG00000173960	1868.0
ENSG00000234946	505.0
ENSG00000243847	290.0
ENSG00000205639	1515.0
ENSG00000163026	3697.0
ENSG00000222940	103.0
ENSG00000119782	977.0
ENSG00000115128	742.0
ENSG00000219626	859.0
ENSG00000115129	783.0
ENSG00000176732	657.0
ENSG00000276087	2267.0
ENSG00000232642	730.0
ENSG00000186453	713.0
ENSG00000223754	541.0
ENSG00000198399	2033.0
ENSG00000242628	238.0
ENSG00000251805	127.0
ENSG00000232963	272.0
ENSG00000233747	315.0
ENSG00000084676	4723.0
ENSG00000202430	108.0
ENSG00000206732	106.0
ENSG00000184924	742.0
ENSG00000138092	850.0
ENSG00000138031	884.0
ENSG00000271936	1107.0
ENSG00000115137	556.0
ENSG00000237953	266.0
ENSG00000202479	89.0
ENSG00000224165	483.0
ENSG00000207069	101.0
ENSG00000084710	3662.0
ENSG00000276653	297.0
ENSG00000229593	1354.0
ENSG00000115138	1070.0
ENSG00000230452	464.0
ENSG00000119772	834.0
ENSG00000221445	81.0
ENSG00000235072	984.0
ENSG00000138101	851.5
ENSG00000224220	411.0
ENSG00000201160	112.0
ENSG00000143970	6083.0
ENSG00000187536	731.0
ENSG00000217643	481.0
ENSG00000218682	505.0
ENSG00000217718	242.0
ENSG00000084731	3171.0
ENSG00000237629	287.0
ENSG00000268412	370.0
ENSG00000084733	932.5
ENSG00000199872	106.0
ENSG00000235440	819.0
ENSG00000231655	350.0
ENSG00000214465	1214.0
ENSG00000227133	431.0
ENSG00000237951	498.0
ENSG00000157833	4155.0
ENSG00000084754	717.0
ENSG00000138029	1574.0
ENSG00000173567	3340.0
ENSG00000138018	618.0
ENSG00000157856	577.0
ENSG00000115155	4924.0
ENSG00000173557	743.0
ENSG00000157884	604.0
ENSG00000225378	564.0
ENSG00000225024	291.0
ENSG00000171303	4056.5
ENSG00000213699	3666.5
ENSG00000115163	1074.5
ENSG00000145835	351.0
ENSG00000157851	1959.0
ENSG00000230286	304.0
ENSG00000084764	872.0
ENSG00000205500	474.0
ENSG00000119777	911.0
ENSG00000084693	1255.5
ENSG00000231636	405.0
ENSG00000272056	658.0
ENSG00000229122	337.0
ENSG00000272148	479.0
ENSG00000228474	557.0
ENSG00000138080	2680.5
ENSG00000138030	1340.5
ENSG00000138028	1371.0
ENSG00000143994	1270.0
ENSG00000138073	1279.0
ENSG00000186143	1416.5
ENSG00000163792	2724.5
ENSG00000236099	261.0
ENSG00000138074	724.5
ENSG00000138085	778.5
ENSG00000084774	745.0
ENSG00000115194	895.0
ENSG00000163793	1599.0
